Comment,Sentiment
we must make sure the paste file is in absolute path mode: config_path = os.path.abspath(config_path) ?,Neutral
"Hi Miklos, I have mentioned the relevant comments for this impacted UT in the commit message as well. Kindly have a look. Thanks.",Neutral
"As you noticed in your former review, my patch originally allowed this by the presence of a MSG_IS_ERROR flag that was passed to the callback. John suggested we leave llapi_printf() alone.  Next patchset implements your suggestion with two distinct callbacks, which I find clean & flexible.",Neutral
"Actually I've changed this so that empty string """" will remove dependencies. It felt most intuitive.",Neutral
"I swear I read somewhere on Smashing magazine along time ago that all pseudo selectors are less performant but I can't find such an article. I can only find these 2 references (not sure of there credibility): * http://stackoverflow.com/questions/4082077/first-child-is-too-slow-alternatives/4082105#4082105 * http://www.onextrapixel.com/2012/05/03/css-tricks-how-to-speed-up-css-rendering/  I think the main thing I would say is whilst integrating with VE we should avoid them where possible. Use of first-child might invite us to use last-child and other selectors based on the idea. I do think we should be avoid nth-of-type and nth-child at all costs but I'd expect first-child and last-child to be less evil!  That said browsers are getting better and better these days and we could just make the decision that we will use them and wait for browsers and VE to catch up.  As tech lead, let me know what approach you want us to take. Happy either way. Please can we get the outcome documented on the coding guidelines page?",Neutral
as Shawn mentioned in another comment: s/wild project/AllProjects project/  more occurrences below,Neutral
"comment why -1, confusing otherwise to first time readers.",Negative
"Good to know, I'd specify this in the doc -- i.e. don't touch *any* QObject",Neutral
"Replace with a constant or use String.format(""$0 $2"",icon.getLocaion(),e.getLocalizedMessage())",Neutral
I don't understand why you need the boolean. This should be new_rti.SetTop(); new_rti.SetInexact().,Negative
"Patch Set 1:  Alon,  Regardless of discussion we have in the bug #996021 calling .disconnect() when sdk instance is no longer needed is a good change, i think it can confidently go in.",Neutral
"I suggest adding the enabled parameter (see above), so this gets enabled/disabled as well when someone calls ceph::repo: ensure => absent?",Neutral
shouldn't this function be called:  rewrite_blockinstance_config  note the 'c' in blockinstance  so this would need the misisng 'c' and the calls to it,Neutral
"That's not what I was saying. Just like public static float getMdpiScaleFactor(Density density) {  if (density == Density.ANYDPI) {    density = Density.XXHIGH.getDpiValue();  }  return density.getDpiValue() / (float) Density.MEDIUM.getDpiValue(); }  But whatever, it's not a big deal.",Negative
"ewwww. Longer term, why are we not just using monotonic timers on x86? Still, this is known good, we can take it as an action item, as there might be a reason.",Negative
I will update the currently commented font.family in another change. I will need to add the font first.,Neutral
"I'd prefer if sizeof(x) was used throughout, instead of sizeof(op_t). As a bonus, op_t would only occur once (in the variable declaration) and then the typedef could easily be removed.",Neutral
"That bit can go as well, but it's copied from the commit message - the primary goal of the commit is to ensure that things don't crash, however there was an attempt at making the fix work with the least slowdown. Perhaps that bit can go out and just mention the stuff about re-entrancy :)",Neutral
can you move on top of the file (like other dissector file),Neutral
"The ""git commit"" line needs a continuation character to include the following '-m' line.  However, you should be able to fold the entire commit message into one quoted string starting on the above line.  Be sure to leave the second line blank.",Neutral
"Hook parameter.  I need to print it, I think it holds the CentralAuth ""Logging you in to the following wikis""",Neutral
"Because we don't need anything that it provides (checking that the value is not None and encoding it) so there's not much point pulling it out of the loop below. Actually, we would have to leave it in the loop below as well since it uses the `env' outer variable.",Neutral
"leave it defined here, just declare it extern in the header, otherwise each file that includes packet-usb.h will get its own copy",Neutral
Be prepared that these logs won't show up. At least they don't on my Windows machine.  Seems like logs outside the test itself do not appear.,Negative
i would suggest LG_MSG_INVALID_ARG instead in all the places,Neutral
"Hi, Correct me if i'm wrong - but, we have 2 instances of commands in the flow you described. This means they do not share state. The change done by Arik adds messages on the canDoActionMessages() collection of each one of the commands. Not sure how you're going to have this mix.",Negative
"Note that the rtl:: prefix removal is planned to be done by a scripted change somewhen in the near future, so while this change is ok, it should be less work for both you and the review if you do not specifically aim for these changes.",Neutral
"Is this necessary though?  Would anything bad happen if we encode to utf-8?  Also, it looks like this exists to make sure that we aren't using utf-16 or something else, in which case we would definitely want to keep this even in python3.",Negative
You can actually remove this entirely - I needed it to work around a bug in lcb when connecting to a non-standard port (i.e. ./cluster_run running on port 9000 instead of 8091). For use in perfrunner with standard packages we probably want CCCP.,Neutral
"Types is an overloaded term in programming. Is it an actual term in the source documents, or can we use a different term here? Is ""type"" the same as ""MIB""??",Neutral
"Hi Bob,  I think the setting of screen resolution is not important as it makes no different when I changed it to smaller or larger size therefore I chose the medium size (1024x768).  It's hard to figure out what date of rendering the map and it does not really affect to the embed code I will remove it from the code.",Neutral
"Just curious, how come you use a RandomAccessFile here? It might be simpler to just Guava (which lint already depends on): String firstLine = Files.readFirstLine(file, Charsets.US_ASCII); (that's com.google.common.io.Files)",Negative
"Change looks fine, but please fix up this bad rebase.",Negative
"but, that is supposed to be there. I think it's confusing having some functions being vbucket_* and some others being lcbvb_* -- so that's why the comment is there, so I can fix this up at a later commit. Let me do that right now actually.. http://www.couchbase.com/issues/browse/CCBC-431",Negative
"Agree displayable is not ideal. Looking for something that means ""not internal"". How about getNonInternalFieldModifiers()?  Given they're hidden APIs / internal comments I suggest not wasting any time on this: my point is the comment is not as clear to me as I think it could be.  Feel free to act on the suggestion or ignore. The later draft is clearer.",Neutral
"Correct, I mentioned in the commit message that it's undocumented.",Neutral
"These are wrapper functions, and will use in test cases directly.",Neutral
cscope is again not showing me external callers in this series of patches. :( Who is using this?,Negative
"Not sure where these param are from args or kwargs? Suggest to doc them clearly:          :param args: ...         :param kwargs:  A dict of keyword arguments to be passed to the method,                          which should contain: ÃƒÂ¢Ã¢â€šÂ¬Ã‹Å“usernameÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢, ÃƒÂ¢Ã¢â€šÂ¬Ã‹Å“passwordÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢, ÃƒÂ¢Ã¢â€šÂ¬Ã‹Å“auth_urlÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢, ÃƒÂ¢Ã¢â€šÂ¬Ã‹Å“api_versionÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ parameters.",Neutral
"Brian - We're not storing the user_token in the cache, we store the data after decrypting and JSON-decoding. If clients were passing in token hashes only we wouldn't know that it was originally PKI.",Neutral
"This does not really explain what the issue was.  When new SD creation failed, failure status was not checked and flow continued to try and attach the SD to a pool which obviously failed and returned a storage domain not found error instead of the creation failure. SD creation status is now checked before proceeding.",Negative
Not needed (in this case) since a 'set' is being done immediately following,Neutral
"I see your point, there is place for improving my original suggestion. The problem with your current code and new suggestion is: you don't respect visibility during the whole loop. But the outcome of the loop is entirely useless when current change is say a draft or when the user doesn't have ACL to submit a change for a project.  Example: if this code is merged as is or with your new suggestion, and you (you don't have +2 ACL on gerrit-review, right?) would open a change that belongs to a topic, that is shared by 1 million of changes, then you would iterate through all 1 mil. of changes, just to say visible = false, right?",Negative
is there some missing code here that should go along with these Name objects?  Persimmon has some methods that go along with these.  Might be worth looking in to.,Neutral
"You are right, this won't work without the next patch (use DbGroup instead of LdapGroup), I will check again and I will probably have to merge both this patch and next one into one single patch.",Neutral
Add expert info if there is pad high and no pad low ? and also a generated hf with the padding length ?,Neutral
"cbk->mask will only contain bricks where the request has been sent. A read will never have a bit corresponding to a brick being healed on cbk->mask set, so the & is not needed. However, for writes (that also send the requests to bricks being healed), doing the & will cause that bricks that were unhealthy at the start of the operation will be marked again as bad after completing the operation, even if the operation succeeded. I think this is not correct.",Negative
a bit weird that you have this error change in Populate but not in the constructor,Negative
I will add a general error value and use it in this case.,Neutral
"Ah right I was in the ""library"" mindset, I tried to mimic what RuntimeException does. Yes if we look at what I use here, these would be useless at the moment.",Neutral
"> I think it's cleaner. We do not have to re-implement and maintain different versions start-needed-srv in each script. Just one ""vdsm_init_common.sh --start-needed-srv"" to rule them all.  Here we disagree.  But we repeat our-selves... and not progressing, so we can stop doing that... and progress... as whatever we have now is much better than whatever existed before.  When a user/downstream maintainer opens the service/unit/script whatever he expects to actually understand what happens there and why, and not start to dig within application to find issues and modify downstream specific logic.  At upstart of have the start/stop convention (yeah... you need something for legacy sysv, but simple if is doing the work), for systemd you need nothing as it handles the dependencies, for openrc you need nothing as it handles the dependencies.  So the discussion is entirely around the sysv scripts... I do remember that debian does have dependency management based on the header of scripts[1]  So we left with rhel only to handle...  This is why I do not understand why we need any common application downstream specific logic.  [1] https://wiki.debian.org/LSBInitScripts",Negative
"should be addAll with casting to List, no?  please verify.",Neutral
"this must be count > CFS_PAGE_SIZE - 1, otherwise the kbuf[count] = 0; would overflow into the next page is the write is eaxctly page-sized.",Neutral
Doesn't seem like we need a loop here. We can use local->pending[rb_index][idx] = hton32(1);,Negative
The if condition will be true when isDetailsRequired() == true and volumeName is empty. Will it work? Do you need to add a validation against this scenario?,Negative
"Please verify this is correct :-). This is as far I know the ""most special"" change I made, other then the OUString things.",Neutral
"this->  typedef ""char"" named concept.  hard coded ""0""",Neutral
I will remove all of the debug and most of the other messages after the VectorImage is working.  Main reason to use the Logger is to print interleaved messages from multiple threads legibly.  Other reason I'm avoiding debugMacro until VectorImage is working is so that I can continue to see debug messages even when compiled in Release mode for speed.,Neutral
"Hi Tobias,  Can you please fix the spaces here?  i.e. for ($i = 0; $i < count($record->userids); $i++) {  Thanks, Ghada",Neutral
there's no point shuffling the deckchairs though. assume that anything that's not C++ yet is a bug and should just be moved straight to C++.,Negative
We don't need to drop the function as it will be dropped in the function db_create_trigger(),Neutral
"You probably meant that the comments should explain why, not how? But even that is missing here.",Negative
"Still I don't agree on treating the operation differently depending on whether the editor is modified or not. In my opinion this should not affect the behavior. What if, for example, there's only one change in the document, the user adds/remove BOM, but then triggers undo (which would bring the editor to not modified state again)? What would one expect?",Negative
why not arm? I am thinking about removing this ifndef...,Negative
You should put it into memcached_defaults instead. That handles the upgrade scenario and will allow us to change the value easily in future.,Neutral
Unnecessary now with no inheritance.,Negative
"In this case, we only need to set it (item->old_offset) to zero, because _wal_flush_cmp() function compares 'item->offset' instead when 'it->old_offset' is zero. Thanks.",Neutral
Maybe you could add a real description - yes it's just something really minor :),Neutral
"yeah, if it's fatal, we might as well just revert the serial patch.  The whole purpose of the serial (or ehci-debug) route is for platforms that don't support (for whatever reason) cbmem console log.  If it's fatal here, then the script won't run on those platforms, making it impossible to collect the logs with this script. I'm not going to fight it anymore though.",Negative
"The map should also be updated, probably via loop and calls to remove().",Neutral
"This could be done with a static const char* [] data array, using the enum value as an index. It would generate much less code in the end.",Neutral
"This is better, but the registered variable is unnecessary:  while True:     ...     if register_models():         return # or break",Neutral
Should the output of this filter always be Real? This cast seems like is should be done outside this filter.  If it's required it may be able to be done in-place for some situations.,Neutral
Good idea. Although I could now just have a single stat and remove scrubber:status? If we have a stat called scrubber:runs we can infer the status.  Is there a policy though of maintaining stats? any external tools reliant upon them that would be unhappy with removal of a stat?,Neutral
"strdup_printf with just a %s can be replaced with just strdup :)  This copy is necessary though, since the string coming into the function might be packet-scope",Neutral
"split to chunks was added, no vms/templates in memory during vds operation.",Neutral
Better would be to have   if (nGlobalError)  {      PushError( nGlobalError);      return;  }  if (aInputString.isEmpty())  {      if (GetGlobalConfig().mbEmptyStringAsZero)          PushDouble(0);      else          PushNoValue();      return;  },Neutral
"Do not remove the entire statement, SeekGroup() has side effects.",Negative
Addressed by a separate change through https://git.eclipse.org/r/#/c/44706,Neutral
"Dan (and me) like ""Vdsm"" - we already discussed this few month ago.",Neutral
I would very much appreciate a better name/doc/higher-level-interface. Which are the keys and the values of this map?,Neutral
"if you put editable, no need for editableOnTemplate, its good for both",Neutral
No. The exception is needed so it is rethrown if the user decides to cancel. User can only see exception stack trace in the log.,Negative
What's the correct thing for things exec'd from init?  I assume we can use logwrapper if we need to.,Neutral
"So does this method import to both the in memory cache and the disk cache? If so, that would be the source of some performance hits.   This method should: 1. Add the image to the in memory cache synchronously 2. Add the image to the disk cache asynchronously  If it doesn't do this currently, lets split the logic up now.",Neutral
This check was removed along with the corresponding GenFramebuffers and GenRenderbuffers calls because they are redundant(see CheckFBOResources bellow) and the allocated buffers are leaked. This is one of the bugs that my patch fixes. In my patch the buffers are allocated only once(with error checking) in the AllocateFBOResources method.,Neutral
"follow up? hate all this stuff getting bikeshed for weeks for that sort of thing.  can you also check out 6465, 6463.",Negative
Right. Then why do you have the method_exists() check? It looked like you meant to check if a method exists before calling it but then never called the method. Just type hint $article as a WikiPage to make this clearer and get rid of that check.  last_edit_title definitely needs a rename.,Negative
You'll get bool to int conversion warnings with these return calls.Fix by   return this-> ...()? 1 : 0;,Neutral
"Patch Set 1:  Sorry, the news be module is completely broken for me ... sql error, then namespace errors ...  but the news be module with 4-7 suffers from the exact error my patch has fixed which would be reintroduced with this ""fix"".  On top of that, there is no point to check for the object we just created, thus we either remove the check, then we are back to the state before my patch which creates a warning.  Please tell me the exact error that happens, otherwise I can not reproduce the regression.",Negative
"Since you are rewriting the entire file anyway, please try to put callers before callees, in general, so that reading the file top to bottom you usually know what a function is for when you see it. So:  gen casebody caseClauses genCases",Neutral
"You are missing    usage = ""List of SSH session ids to be closed""  or some such.",Negative
"Should probably say ""... we are not clicking on the menu button""",Neutral
"I do not like the lower part here, but if I set ""launchGitK"" function to be only one like this:  void GitClient::launchGitK(const QString &workingDirectory, const QString &fileName = QString()) ...  I get error in gitPlugin.cpp file, on line 424:      createRepositoryAction(gitContainer,                            tr(""Launch gitk""), Core::Id(""Git.LaunchGitK""),                            globalcontext, true, &GitClient::launchGitK);  he can not recognize  ""&GitClient::launchGitK"" part any more if there is no function prototype with only one parameter.",Negative
not a big thing but sequence number should have been bumped,Neutral
is this equivalent to:  lmm->lmm_pattern &= ~cpu_to_le32(LOV_PATTERN_F_HOLE),Neutral
Using the . seems to be the preferred way of doing this and orca screenreader does not read out the fullstop so that is good,Neutral
"c.patchSetId isn't automatically populated.  You need to ensure its filled in yourself, unless you use the one that is already parsed and computed during validateChangeList() and stored inside of the commits map.",Neutral
"I'd expect that to autounbox.  Autounboxing *might* be less efficient, but it's more readable and won't matter much for a test.",Neutral
I thought that handle->last_hdr_bid represents the last header that was written into the file. Is this incorrect?,Neutral
This is an unrelated change that should be dropped.,Negative
"I have tested it with this change everything works as expected. I have nothing to say in addition to your words. Give me one day, I will try to figure out tomorrow",Neutral
[suggestion] Please use the following codes to do the operations in parallel:  local list=$(comma_list $(osts_nodes))  do_nodes $list $LCTL set_param -n obdfilter.*.read_cache_enable=1  do_nodes $list $LCTL set_param -n obdfilter.*.writethrough_cache_enable=1,Neutral
"This works. :) Still, I think it might be nicer to do the check and call the error page from showBannerEditor(), since that's the method that mostly deals with output. This method just returns an array for form generation, and may be called more than once in a single request.",Neutral
the old code only replaced one instance not all but the string shouldn't contain more than one anyways...,Neutral
Run KWStyle in this file.  Fix bracket indentations.,Neutral
"limit the results as well as  -> the ""wel"" needs to get a second ""l"" ;-)",Neutral
Can you wrap arguments like this (containing search pattern) in double quotes please? Fish shell (and probably zsh and alike) fails to execute it without it.,Neutral
project_id is none by default here and in _delete_tokens_for_user. Is the same if project_id is not provided.,Neutral
"This needs to have been initialized to the correct size here.  JacobianType jacobian( dim,                             transform->NumberParameters())",Neutral
"this beforeTest block is used all over the place in the tests, we just try to get it to a clean state.. its slow but it works :/",Negative
This was not possible updated to use the proper state variable...,Negative
The only reason I put it in here and not the missed snap function was that the new_volinfo was available to this one.,Neutral
"this is escapable, p['title'] could be something like '""><script>dodgycode</script><a href=""'",Neutral
should we mention the full classname here? TYPO3\Flow\Persistence\Doctrine\Service,Neutral
"Whatever's easiest for you is OK with me :)  Another CL would be easier for reviewing I suppose but if you would rather throw it in here, or create the class now and make another CL later to convert other existing code, I'm fine with that as well.",Neutral
"If all you are doing here is testing that the object returned by Network.get_by_id is passed to the allocated_fixed_ip() method properly along with some other arguments, the more clean and canonical way of doing that would be this:   @mock.patch('nova.objects.Network.get_by_id',               return_value=mock.sentinel.network)  def test_add_fixed_ip_instance_using_id_without_vpn(self, get_by_id_mock):      net_id = networks[0]['id']      with mock.patch.object(self.network,                    'allocated_fixed_ip') as allocate_mock:          self.network.add_fixed_ip_to_instance(self.context, FAKEUUID, HOST, net_id)      get_id_mock.assert_called_once_with(self.context,                 net_id, project_only='allow_none')      allocate_mock.assert_called_once_with(self.context, FAKEUUID,                             mock.sentinel.network, address=None)",Neutral
this code now returns a reference to a temporary object,Neutral
"Just put ""Sync groups in these contexts only"" as field text. And put the rest in a note beneath the text field:  ""Note: Leaving this field blank, the user authentication contexts will be used.""  Help needed to let admins know how they need to enter the context.",Neutral
"Patch Set 2: Looks good to me, but someone else must approve  (3 inline comments)  reading the code it looks okay to me. just minor things (can be done upon commit imho)",Neutral
Please don't declare symbols weak. Provide weak definitions.,Neutral
"It's either useless or not. If it's useless, remove.  (Note that we do not like transitive includes, though.)",Negative
How about making MapAnonymous return null so that we only need the single check that table_mem_map_.get() != nullptr.,Neutral
"I started with standard ReentrantLocks here, but when adding the lookFor...() method, I realized that that is a read-only operation, so concurrent queries didn't need to block each other.",Neutral
"Patch Set 6: I would prefer that you didn't submit this  I like it, but it fails:  * A fatal is triggered if the _extensions table is empty (test: just truncate the table) * After update a refresh / reload should be done (or something), so the date is then current, or this should be handled by JS answer?",Negative
"The three tests above that checks namespaces should probably grouped together. They seems to be copy pasted and just change which setting is gathered.  You could uses a dataProvider too. That will build an array of tests cases and pass the case to a test method.  Anyway, you should extract the foreach / assert in a new internal method such as assertNamespaceIsValid()",Neutral
"This is the line which triggers the crash.  createQmlObject() requires the calling context to be valid.  If this callback is invoked from C++ via the event loop, it has a chance to crash.  Note that using Damian's repro also uncovered a crash in QNetworkAccessFtpBackend::closeDownstreamChannel() which could hide the crash issue in QML, but that's a separate issue which needs to be tracked separately (the fix is trivial, just a null ptr check on the ftp ptr).",Neutral
"Better to rephrase: If inode table limit has been reached, then better to increase the limit of ....",Neutral
The new/better URL would be http://tracker.phpbb.com/browse/PHPBB3-3832,Neutral
fragmentDescriptors probably the most appropriate name here.,Neutral
"need to guard this with a static bool so it's only executed once, assuming the above ""her_dissector_delete()"" is removed.",Neutral
"This could impact the development context when doing a partial compilation, is it noticable?  We should re-use the filename (micro-op).",Neutral
PointContainer * points = this->m_Mesh->GetPoints();,Neutral
strange parameter name ... I suppose it was late when you added it ;-),Negative
I've double checked the (REST) command i used to delete emails.  It wasn't a typo because I used the exact same command with an admin user and it worked just fine.  It was only when I used the user with canModifyAccount permission that it didn't work.   Could the 'not found' message be from the Email.parse() in Email.java requiring Administrator permission?,Neutral
"Oh, you want it really obvious what type the variable is :)",Neutral
No!! More sleeps!! I think we're up to 22 seconds now!,Negative
I have reused some cmake code I had... It should be some left over from the copy-paste :/,Neutral
"the condition !pProfile->m_bIsValid must always be true here, so rather use SAL_WARN",Neutral
"Please don't do that. We manipulate DateTimeUtils.setCurrentMillisProvider to achieve what you want. Check ChangeEditIT for example: [1], Methods annotated with @Before and @After.  * [1] https://gerrit.googlesource.com/gerrit/+/master/gerrit-acceptance-tests/src/   test/java/com/google/gerrit/acceptance/edit/ChangeEditIT.java#116",Negative
We kind of discussed this last time - and thought that we didn't want to fail any calls if the operators were not recognised..,Negative
syncop_ functions return -errno as ret. This can be passed to the gf_msg function.,Neutral
"Trying to swap the layout when obj1 == obj2 should just ""return 0"" (i.e. be no-op).  There should also be a check that the two objects have the same uid and gid, and that the UID doing the swap is either owner or has mdd_capable(uc, CAP_FOWNER) since this would ensure the process isn't trying to steal data (i.e. the process doing this could read and overwrite the data if it wanted).",Neutral
"Not a fan of createpopupmenu, it's huge and hard to read.   reset columns I will do. I can be convinced of using cpm too.",Negative
"This will always be nil, right? As above, I think you can remove this argument.",Neutral
It would help to have a DHT_MSG_DISK_LAYOUT_MISSING msgid here,Neutral
This and the preferences load below have a race condition. If the plugin load finishes first the user might see the existing account dashboard screen instead of their first My link if token = MINE.,Neutral
And #include AGESA headers in a public coreboot header? Are you out of your mind?,Negative
All macros in southbridge.h are Vortex86EX PCI S/B config register offsets. They are all fixed for Vortex86EX CPU.,Neutral
Is there any practical reason to skip class literals in JsInterface chains other than code size? Please add an explanation here.,Neutral
"Put a comment, and explain two different use cases:  * 1. Existing edit is deleted:    DELETE /changes/<id>/edit  * 2. Path in non existing edit is deleted, IOW new edit is created by deleting a path in current patch set for a change:    DELETE /changes/<id>/edit/path%2fto%2ffile",Neutral
"Patch Set 13: Fails  well, looks much better, you fixed the alerts, but in iscsi, block master domain, i get attribute error on missing (dom):  MainThread::WARNING::2011-12-08 18:32:40,319::hsm::2578::Storage.HSM::(prepareForShutdown) Failed to stop RepoStats thread Traceback (most recent call last):   File ""/usr/share/vdsm/storage/hsm.py"", line 2576, in prepareForShutdown     self.pools[spUUID].stopRepoStats(dom) AttributeError: 'setMaxHostID' object has no attribute 'stopRepoStats'",Negative
"It looks like this allows a user who cannot see all branches to probe which branches exist. By looking at the error message ""it doesn't exist"" vs. ""user does not have rights to delete it."" a user can detect if a branch that is not visible to him exists.",Neutral
"with --xml, return code will be zero for both success and failures. This may fail for invalid Volume name.",Neutral
"Not currently. It's somewhat different from what the current reference data approach uses, as I guess that you would want to generate that state using some code that is not part of the test (since if you can generate the state with code that runs anywhere, you do not really benefit from serialization).  Generic serialization is also a significant amount of code, even if straightforward (and with C++, it requires some careful thinking on what kind of constraints it enforces on the serializable types, unless you make the object itself responsible for the serialization).",Neutral
"Right, changing an SwField, which is part of the document model during export is bad. An export operation should just read the document model and serialize it in some format. Can't you set m_bCitation depending on what the field type is? Just put a breakpoint on the SwField constructor, get a backtrace and see where it's created -- hopefully the caller knows the field type.",Neutral
I assume this is something that's required if signature is not provided? If so; throw an exception here; or remove it completely from code.,Neutral
[info] Line matches the illegal pattern 'more than one blank line'.,Neutral
"You're preforming this check multiple times. it's better to create a separate function, in case we will need to add a new ""localhost"" name/ip",Neutral
"this is just a nit and I don't actually care, but I skimmed and noticed that  other operation strings were <verb>ing, eg 'Getting'. I'm not sure how consistent that is, or if you want them to be consistent.",Negative
Is this marked 'latest' in the other place it's defined?,Neutral
"Ah, the perils of copy-paste. Updated to ""ECDHE-RSA-AES256-GCM-SHA384"".",Neutral
"You shouldn't need this - I have a patch in flight to our gtest - see https://github.com/daverigby/gtest/tree/clang_analyzer which will make the GTest asset macros ""understood"" by clang analyser.",Neutral
"I think this can be refactored (with the RTU ""duplication"") into the Modbus dissector.",Neutral
"Do we need to enforce the same type for all elements in the array, or do we not care as long it's one of the string/numeric/numeric string primitives?",Neutral
"This should be:  'fields' => array('socialprofile'),  since everything (the old messaging system info and the new social profile websites) is now 'socialprofile'. We differentiate among these with 'note' field.",Neutral
"Josh, my proposal is to see boot as a helper for deploy driver (or to any other interface or anyone else) rather than to see it as a separate interface.   Boot should just take care of getting the bare metal booted to the required environment - whether for ironic to perform an operation OR to boot the user-requested image.    Thinking in these lines, I would think boot interface should refrain from participating in cleaning.  Boot interface should participate in cleaning only if it had something to clean up on the bare metal node that would take a lot of time - in my mind there isn't anything.  We can discuss in the IRC.",Neutral
"Changed from heap to stack based allocation, will now only allocate enough to hold idmap header.",Neutral
Same caveat here about indexOf() and Search() results.,Neutral
Still have a question: why do you add changes for software_config and software_deployment tables here? As far I understand they were fixed in previous patch for both tables.,Neutral
"Ack, yeah, that was my first way of fixing the original warning, but when I looked over the class more, I realised just removing the checks would be better... will fix.",Neutral
i wonder where you see that - i don't. maybe it's not explicit enough for your taste in telling you that you are an idiot if you try?  make the setup script simply refuse such qt versions.,Negative
I'll add a comment.  I don't think #ifdef is a good idea. It makes bugs more likely because you have more code and that code is less tested (because only one version is only compiled and run on any one system).  But I will include the non-workaround version in the comment.,Negative
* Bumping the schema number forces a reindex to pick up the new file format. * LuceneChangeIndex has:      this.useDocValuesForSorting = schema.getVersion() >= 16;,Neutral
Will take a look after we decide how to move forward.,Neutral
line length. You can also use qPrintable(m_keyPressBuffer) here.,Neutral
"i think there was a problem with d'tors as well. not too relevant, as we don't support unloading anyway.",Negative
"I like this test case because it is more realistic than the expression above. But then, I'd prefer that we remove the other one.",Neutral
"Seems like we can make use of the dependent option gear in cmake/gmxOptionUtilities.cmake, so that the default is ON for real windows and off otherwise?",Neutral
"But that isn't true now is it, because only   vendorcode/amd/pi/00730F01/Lib/amdlib.c  and blob friends have:   __attribute__((optimize(""Os"")))",Negative
"Please note that according to http://www.w3schools.com, the values ""table"", ""table-row"", and ""table-cell"" are not supported in IE7 and earlier. IE8 requires a !DOCTYPE.  http://www.w3schools.com/cssref/pr_class_display.asp",Neutral
"The include won't become redundant as the macros will still be needed. Instead the replicated Check{C,CXX}CompilerFlag.cmake will become redundant.",Neutral
I guess I don't need to understand why one is better than the other :),Neutral
Don't use exceptions for control flow. Use Ints.tryParse instead.,Negative
"It's feeling funky and not particularly DRY in here.  Do you think we should have a more consolidated response handler, then have these functions simply access already processed data?",Neutral
"Please note the comment on SC_GLOBSTR_STR_COUNT, which is the overall count of strings. So actually you need to insert and define STR_TABLE_COUNT to 533 and increment the value of SC_GLOBSTR_STR_COUNT to 534.",Neutral
"I think you could use a better method name, something like network_id_cmp for example",Neutral
Value stored to 'offset' is never read (Clang Analyzer),Neutral
Ah good point - I hadn't noticed that patch get merged.  Have removed the field_exists and table_exists checks,Neutral
"m->total_size is untrusted input, whereas c and microcode end are trusted. There's no risk of overflow.",Neutral
"I've shortened to isIPv4, but I don't think preferIPv4 is correct.  first(preferIPv4) seems reasonable, but partition(preferIPv4) doesn't actually prefer IPv4.",Negative
"if we've got this, do we still need the flag?  this field should probably be called something more like ""allocated_stack_size"".",Neutral
"I think they are trying to match with the access control section data, which uses local because it used to also have the inherited rules from parent projects, and the local rules were in their own collection so the UI could tell them apart.",Neutral
"For consistency, this could be named ""storeInHttpSession"".",Neutral
"Good catch, my bad (it differs in master, see Iadfa1fb78e101e67ed47a6f3b5ea88ff12c90ca6)",Neutral
"No need for indentation on the last line, or even the preceding newline for that matter.",Negative
"This functionality is insanely useful for out of the box development against a random sysroot. This would also be a fairly insane place to remove this if block, even if I was feeling particularly murderous.",Neutral
"This may result in broken implementations since they could already have a longer URL. Highly unlikely, but possible.",Neutral
It does not appear that you need this treeColorSet.,Negative
"Why define this as a new function instead of replacing the one that expects a NamedElement? getFuncName is invoked on actions, but also on guards, and we need to apply the new naming on guards as well.  If we replace the old getFuncName with this one, but keeping the NamedElement parameter, we can move the ""translator.getSource"" part here and be able to reuse the same function without modifying the ActionDeclarationGenerator or the GuardDeclarationGenerator.",Negative
"The output HTML is along the lines of ""<dt>{{int:this-message}}</dt><dd><a href=""/w/api.php?lots=of&parameters=here"">api.php?lots=of&parameters=here</a></dd>"". The colon seems implied by the <dt>; I'm not sure whether it should be added in the messages or with CSS or just left implied, or if we should have these be punctuated as sentences and ignore the semantically-implied colon.",Neutral
"Should GenerateInputRequestedRegion be virtual in all classes?  Perhaps there is not global rule.  [johnsonhj@HansMBAir (git: master) ITK]$ git grep   ""^ *void GenerateInputRequestedRegion""|wc -l       95 [johnsonhj@HansMBAir (git: master) ITK]$ git grep   ""^ *virtual *void GenerateInputRequestedRegion""|wc -l       83",Neutral
"Various tests won't link if I leave the macros out. F.e. tst_qpropertyanimation, tst_qitemmodel, tst_qsettings, ...",Neutral
Be consequent with naming of method an var?    isAVisible() {     return aVisible;   }  or    isVisibleA() {     return visibleA;   },Neutral
"@param is missing  In addition, I'd prefer to have a setter (or only getter that can be mocked) for this constant. This would be cleaner than having this as a method parameter.",Neutral
"I will do this for all remaining get_top_of_ram() in one go, separate from this fam10 patch.",Neutral
should this patch only be added if $(SYSTEM_MYSQL) is NO ?,Neutral
machine_emergency_restart is a good place for the cache flush in the sense that it is already machine-specific.  But yes it's fine to take this approach. LGTM,Neutral
"If this is considered a development tool and not a production tool, it should have LOCAL_MODULE_TAGS := eng",Neutral
